epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
126,802.06256,696.4185,893.4755,727.4316,1373.4094,2126.1157,434.35
127,804.3062,690.36334,900.72345,722.80035,1383.053,2114.473,427.67
128,808.2763,683.4393,910.40735,714.4357,1404.994,2084.8093,436.01
129,794.40625,692.62726,898.4214,721.70715,1385.5299,2108.748,442.81
130,802.00885,699.1219,893.8589,728.9478,1364.3688,2123.0588,428.96
131,800.11456,694.29016,896.0996,725.7167,1373.1094,2117.096,428.79
132,802.1524,694.4448,896.85614,724.7491,1378.4752,2119.734,432.32
133,806.4602,680.1338,909.3324,711.16296,1417.5094,2092.4539,444.5
134,806.42065,683.80286,907.373,712.96265,1407.6725,2087.2544,455.49
135,814.0822,675.36847,916.30536,709.7928,1421.1527,2084.1355,451.08
136,802.2219,696.6777,893.9279,727.0845,1372.263,2121.5586,451.02
137,815.53577,679.8536,915.2974,712.19775,1417.2305,2081.6,469.79
138,803.60925,688.31824,901.37366,720.3688,1389.7646,2108.4414,464.8
139,803.17346,686.33563,903.1922,719.5474,1392.8956,2104.9841,458.31
140,790.9697,703.82983,890.5212,731.61163,1354.9475,2125.1106,433.96
141,800.629,686.61426,903.48987,716.33466,1399.9348,2100.2783,420.4
142,799.75446,692.77844,897.5045,724.52496,1380.1259,2119.9092,417.92
143,805.02844,693.51056,899.8966,724.7796,1379.7008,2114.4143,417.93
144,797.5876,700.39435,893.4076,728.72864,1367.2213,2121.6526,418.93
145,804.49115,695.3863,897.4049,726.81854,1375.5598,2125.735,422.98
146,799.972,690.2581,902.3095,722.5917,1382.279,2103.0781,420.24
147,790.3618,700.02075,886.9008,730.4887,1356.8273,2136.5198,418.73
148,794.5243,706.02936,887.1905,735.50543,1347.0966,2140.2188,421.4
149,797.9024,704.4215,890.97797,734.76416,1348.3434,2130.8987,421.23
150,794.45966,704.7264,887.9934,733.33856,1349.9803,2127.462,459.34
151,791.9974,707.286,885.80853,736.8345,1339.9725,2137.3281,459.41
152,790.9117,715.7072,878.5236,742.5038,1324.8159,2148.606,459.27
153,789.56146,704.7791,889.1104,732.7191,1349.7233,2131.7585,447.84
154,791.0731,714.8135,878.7911,743.05194,1325.6704,2156.127,457.0
155,788.076,714.1175,880.075,740.33887,1330.1716,2144.0386,465.11
156,796.0532,707.20404,889.0801,734.59924,1346.4186,2126.8967,440.5
157,795.41064,703.2464,892.61365,731.28296,1354.0819,2123.7876,431.37
158,799.8011,691.73676,897.49243,723.54944,1379.6089,2114.4001,429.39
159,797.7212,708.73804,886.891,737.3633,1343.0004,2137.7974,425.53
160,792.6779,710.33154,880.4656,738.6362,1336.5765,2149.9788,417.43
161,797.1971,706.7171,885.39545,735.25226,1349.1235,2138.9893,430.57
162,794.4169,709.4293,887.9905,737.8579,1338.551,2132.9485,436.9
163,796.8244,698.16895,897.12415,728.9083,1362.3412,2114.0496,442.66
164,787.35675,714.73065,877.5122,742.4983,1322.3822,2150.0464,440.11
165,794.6341,704.91974,887.2131,734.13416,1351.0771,2139.5012,445.03
166,787.28253,727.5572,868.11566,752.7465,1297.7147,2173.7212,449.68
167,787.0857,727.4096,867.90393,752.74786,1298.3562,2174.2026,447.64
168,795.3222,717.849,881.73694,745.33685,1320.0728,2150.6174,441.74
169,792.6822,712.4835,881.887,739.4288,1333.0212,2142.1633,438.5
170,793.44977,718.64594,875.8426,744.416,1323.5481,2155.6353,435.87
171,790.465,721.94775,870.991,748.90765,1307.9572,2166.8416,435.26
172,794.281,726.73364,871.79645,752.44574,1297.7595,2162.675,434.78
173,788.7693,714.6641,882.1566,740.33374,1330.984,2146.0967,448.41
174,788.2106,727.7206,869.1559,752.0655,1298.1522,2169.3284,446.18
175,788.3105,720.7907,876.0499,746.7652,1313.207,2156.2915,450.02
176,792.7632,714.78326,880.0489,743.7536,1322.3762,2155.435,450.16
177,792.38513,714.6398,882.175,743.2084,1323.3359,2149.5835,449.69
178,791.5562,707.086,885.79736,735.65454,1344.4266,2137.0374,456.14
179,791.4156,709.7981,884.59863,739.1245,1333.8856,2143.4888,454.53
180,790.06213,720.4047,877.18463,746.48816,1315.6499,2154.6416,436.38
181,789.7605,724.8033,872.755,749.8517,1304.249,2160.5972,433.58
182,786.768,718.67194,876.28217,744.81476,1318.2998,2155.006,446.58
183,789.08167,717.3008,878.05804,745.7506,1316.0787,2156.8865,440.8
184,788.0567,731.5255,867.80365,755.5401,1290.2072,2176.1797,452.77
185,786.345,725.306,869.9324,750.2938,1302.6409,2167.5059,443.53
186,790.5908,731.2725,870.3883,753.49725,1296.8566,2171.279,460.68
187,789.2936,728.7558,867.2286,754.29016,1293.6498,2174.9224,453.22
188,792.63556,713.0357,882.65436,740.5461,1334.568,2145.0972,446.2
189,793.04584,710.5835,887.427,737.2899,1340.1427,2136.0635,430.49
190,791.4548,723.25366,875.3775,747.2887,1313.6342,2158.5625,430.53
191,797.48096,702.7783,895.57855,730.18506,1359.9475,2115.4458,435.54
192,795.5317,700.5533,894.1263,730.46344,1357.9706,2122.657,457.78
193,796.4952,707.1857,889.5544,734.2597,1350.1919,2133.4155,447.88
194,788.8316,718.45245,876.12897,743.7371,1320.9916,2156.687,443.44
