epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
45,432.91217,391.90088,459.39142,399.81238,678.6404,1125.5225,144.57
46,430.7526,392.5559,458.25208,400.21594,677.5079,1127.77,142.98
47,432.122,392.61185,458.85342,399.66064,679.0694,1126.0161,143.55
48,431.4238,392.91708,458.58984,399.59814,679.13513,1126.2292,141.86
49,431.90826,392.68533,458.20743,400.5615,676.29596,1128.2363,144.97
50,431.4097,391.77206,459.2457,399.00946,680.55756,1124.9307,143.16
51,431.38452,389.7299,459.98758,397.77335,683.7749,1122.2567,144.23
52,432.8027,388.57358,462.21582,396.83246,687.2589,1119.1721,143.1
53,432.73798,388.4223,461.30234,396.81744,687.8818,1121.484,143.74
54,431.70285,389.83655,461.5378,397.04648,686.6384,1119.7849,142.56
55,432.09537,388.87518,462.21567,396.01718,689.7704,1118.8915,143.46
56,434.23505,388.2844,463.05905,396.11624,689.15656,1117.2616,143.61
57,433.7961,387.23996,462.49744,395.09766,692.96515,1117.2938,144.47
58,432.94562,387.49643,462.41833,395.7341,691.3455,1118.5168,143.41
59,433.12732,387.2811,462.22415,395.29382,691.8981,1117.1783,142.98
60,433.39255,386.91367,462.4424,395.19867,692.7389,1117.7854,144.3
61,433.09863,386.82547,463.63202,394.63846,694.03546,1115.3135,143.59
62,433.92197,386.21402,464.6441,393.7086,696.5371,1112.1381,143.35
63,435.29633,383.23334,465.8888,392.08762,701.83,1110.8306,142.95
64,432.6462,387.52344,463.37085,394.897,692.9128,1116.091,143.38
65,434.2481,385.61002,465.10632,393.7443,697.2319,1113.0212,143.84
66,435.15588,384.71112,465.75864,392.7809,698.9334,1110.0192,143.17
67,436.0147,383.7837,466.04214,392.05533,701.92114,1110.1888,143.74
68,437.20428,383.03836,467.38974,391.08517,705.7269,1107.7003,145.21
69,434.00305,384.5875,464.46463,392.61536,700.24457,1112.3844,145.2
70,433.31772,386.1753,465.13055,393.4231,697.0418,1112.1603,144.62
71,436.0913,382.1568,467.32748,391.34647,703.93243,1107.873,145.28
72,436.22858,383.3456,467.39172,390.71066,706.6443,1108.1992,142.8
73,435.9024,384.80124,466.2297,392.2438,701.61426,1110.3981,142.6
74,437.87,382.04843,467.45068,390.67087,706.59906,1107.5717,141.49
75,436.77438,383.7995,467.66086,391.67505,703.45447,1107.5077,142.68
76,436.45624,381.4623,467.95975,389.6733,708.9779,1105.0635,145.15
77,437.9356,381.7987,468.92035,390.05942,708.06573,1104.9829,142.93
78,435.58447,382.05478,467.73248,390.62378,705.99054,1106.5579,143.9
79,437.09735,381.6263,468.35797,389.70105,709.60236,1105.3981,143.03
80,437.26834,381.3825,469.19064,389.7466,708.3931,1103.8027,142.71
81,436.7101,380.6147,469.12677,389.4202,709.41736,1103.8885,142.63
82,435.18024,383.1094,466.80283,391.05496,704.92664,1108.8501,141.78
83,435.85742,381.21335,468.50635,389.61368,708.88226,1104.9734,143.25
84,438.6817,378.64435,470.6665,387.24637,715.8417,1099.1691,143.21
85,438.2061,380.77344,469.60434,388.5871,712.515,1101.6176,143.1
86,436.2454,380.3453,468.93826,388.31253,712.5044,1102.3544,144.09
87,436.62,380.61533,469.51404,388.49573,711.859,1102.5122,143.49
88,437.1091,380.41193,469.829,388.67477,711.8354,1102.9391,143.41
89,437.1934,379.7196,470.35654,388.0073,713.4594,1100.6305,143.46
90,436.13678,380.42044,469.50006,388.39685,712.3178,1101.7686,143.65
91,436.76755,379.5269,470.1797,387.94217,714.11743,1101.836,142.44
92,436.8312,381.4989,469.0938,389.27167,710.3628,1103.7385,144.03
93,436.4929,381.9963,469.27255,389.11902,710.1138,1103.0581,143.59
94,435.50986,382.00424,468.1705,389.73032,707.79297,1105.6829,142.25
95,432.368,384.18307,467.23364,391.365,702.4163,1108.4926,141.68
96,433.91602,381.8331,469.0852,389.48843,708.61273,1103.92,142.81
97,434.96545,381.87097,467.89627,390.1084,706.5639,1106.0969,142.52
98,432.8305,381.6094,468.02185,389.53534,708.4945,1105.1185,144.62
99,436.04153,381.54047,468.6392,389.56204,709.0624,1104.7959,142.63
100,435.49774,381.5304,467.63077,389.94296,707.9723,1107.1434,143.03
101,433.77054,383.077,467.71136,390.1219,706.5099,1106.1898,145.37
102,434.09625,382.6143,467.79605,389.8245,706.9126,1105.7354,142.1
103,434.41772,383.05624,468.05783,390.70746,705.8914,1107.3839,155.83
104,436.852,382.6457,468.42535,390.15387,707.50836,1105.4666,155.89
105,435.83206,381.46133,468.63605,389.35947,709.8927,1104.3485,151.77
106,435.97525,380.00635,469.5267,388.2116,713.0153,1102.1914,151.63
107,435.38217,380.48764,469.18323,388.29932,713.117,1104.1653,153.04
108,435.07895,378.87912,469.92487,386.9999,715.85913,1099.771,150.48
109,434.68405,380.52493,470.02023,387.9473,713.7394,1101.2273,147.0
110,434.64835,379.51132,469.7587,387.55048,714.5818,1100.415,147.89
111,434.8475,381.26004,468.65878,388.79822,711.19586,1104.1471,150.67
112,433.547,380.46335,469.71674,388.25076,711.9569,1101.4298,150.89
113,435.2725,381.2528,469.5793,388.49664,712.172,1103.6956,150.61
114,435.01102,380.20325,469.17538,388.3966,712.2209,1103.4044,149.83
115,436.4379,379.21347,470.7137,387.05453,715.96277,1100.0394,150.55
116,435.55304,377.67706,471.90213,386.57092,717.11365,1097.2532,150.91
117,436.14532,378.35388,471.6961,386.22458,718.27277,1096.6317,153.43
118,434.29654,377.5929,470.88635,386.18512,717.632,1098.8156,153.29
119,434.9938,378.9101,471.459,387.07208,715.5985,1098.77,155.02
120,436.4355,378.04422,471.80435,385.99347,718.6492,1097.8501,147.74
121,435.70065,378.74707,472.04977,386.38525,717.70593,1097.1388,144.99
122,436.4057,376.22052,472.24677,384.9302,721.56683,1095.5605,144.75
123,435.36304,376.6808,473.3625,385.18073,720.6757,1093.6088,145.08
124,435.9373,376.74384,472.48334,385.2536,720.76355,1095.5277,144.98
125,436.64026,377.38272,471.70172,385.42938,719.7321,1096.1941,145.36
126,436.70026,376.15994,473.1944,384.44696,723.4719,1094.0084,144.74
127,436.88422,375.3043,473.11865,384.13116,724.4427,1092.6035,145.36
128,435.48877,375.6752,472.6509,384.85162,722.6666,1096.133,148.56
129,437.87787,376.0941,473.17017,385.01578,722.4901,1094.4231,148.15
130,438.5623,375.4499,473.46414,383.89905,726.40845,1092.8405,150.31
131,437.72144,376.53223,473.33167,384.6395,723.3039,1093.8601,156.65
132,437.9861,374.73346,474.87866,383.41995,726.82556,1091.1548,150.32
133,438.27716,375.87564,473.99353,384.17776,724.95233,1092.7423,150.02
134,440.19482,373.83795,475.30252,382.46652,730.3162,1087.7756,149.54
135,439.84787,373.80933,475.68497,382.29797,730.40125,1088.471,149.57
136,439.10895,374.0631,475.22083,382.84286,729.1772,1090.2666,154.17
137,437.71216,375.8795,473.5985,384.0868,724.7864,1093.2107,153.84
138,439.22827,372.64383,475.88135,381.73575,732.2009,1087.7627,151.76
139,435.6455,375.86264,473.2478,384.0931,724.7178,1093.965,147.41
140,439.552,373.16644,475.6063,382.5387,730.0648,1088.4465,150.7
141,439.90298,375.3832,473.78964,383.98615,726.63855,1093.7356,154.21
142,440.332,372.12296,475.47232,381.59073,733.41077,1088.6927,152.74
143,442.92056,371.3218,476.614,380.76935,735.46765,1085.5684,150.91
144,439.93112,373.48822,475.70624,382.6461,729.9437,1089.1847,151.79
145,439.22485,373.86432,474.77567,382.46765,728.967,1089.5184,152.81
146,441.02103,372.58884,476.40906,381.61948,734.50507,1087.876,153.06
147,440.6076,373.2523,476.088,381.487,733.5386,1086.0985,154.14
148,439.61517,372.2672,475.4032,381.78152,732.9238,1088.935,152.25
149,440.90872,372.24084,476.37042,381.72302,732.99396,1087.3743,145.82
150,441.19644,373.10242,475.9836,382.51437,731.4375,1089.9944,151.47
151,443.08716,372.12833,476.6402,380.83862,735.8071,1086.7993,151.42
152,442.97818,371.23813,477.64917,380.95773,736.1614,1085.4028,152.54
153,442.101,372.75204,475.65253,382.18283,731.2484,1088.7345,152.55
154,443.69604,371.49948,477.63614,380.51825,736.7174,1083.9062,147.8
155,442.9544,371.30957,478.22345,380.3425,737.7375,1083.0597,145.8
156,441.9605,368.7596,479.21756,378.32706,743.87683,1079.9028,145.78
157,442.00107,370.67923,477.31638,380.0694,737.895,1084.2828,145.82
158,446.3182,368.20074,480.1183,377.77362,746.54974,1078.518,145.79
159,443.72986,368.77686,478.99872,378.0809,744.8614,1080.9692,145.6
160,445.7375,370.0624,478.7173,380.051,740.11127,1083.3048,150.97
161,444.13446,367.609,478.9153,377.4846,747.0676,1080.388,150.58
162,447.40558,367.46643,480.0112,378.51236,745.2323,1081.1923,145.81
163,447.10022,368.32227,480.2829,377.7995,746.22833,1077.6354,146.26
164,446.3647,367.53018,481.06467,377.24136,748.8048,1078.3903,150.69
165,445.69226,366.34833,481.90857,375.9892,750.9221,1073.7836,150.61
166,444.1428,366.63364,479.63055,377.1733,747.8048,1079.8693,150.85
167,445.9836,366.515,482.30847,376.24066,750.16986,1074.262,159.32
168,444.03232,369.15387,479.1963,378.2423,744.4562,1080.5782,158.03
169,445.27292,367.03226,481.0018,376.72675,748.6004,1076.9749,154.83
170,449.06848,362.50595,483.26648,374.07446,758.13446,1072.3398,155.12
171,444.38248,365.91788,480.9397,376.5813,749.84985,1077.3438,155.23
172,445.0082,366.51413,480.88644,376.45334,751.0776,1076.2036,152.24
173,447.91083,366.3306,481.49002,376.20782,751.6145,1075.6129,156.22
174,446.73605,366.35754,480.68683,376.92413,748.6764,1076.4927,150.11
175,447.0519,365.77682,481.70413,376.15646,751.3083,1076.0399,144.52
176,443.74667,366.35806,480.8921,376.8842,748.0049,1077.9136,144.72
177,445.64932,363.61008,482.53354,374.2578,756.4956,1072.6774,143.89
178,446.57095,366.66876,481.50455,376.1287,751.57184,1075.1555,144.11
179,445.7235,365.9463,481.299,375.8499,753.0401,1076.4513,144.56
180,446.799,365.1731,481.76712,374.9562,755.8056,1073.7184,144.17
181,447.97595,366.85236,481.79303,376.57144,750.9136,1075.3367,144.15
182,449.94095,364.6246,483.331,374.3259,757.3352,1070.9746,143.95
183,448.53857,362.7477,483.9317,373.5201,759.3879,1068.3575,144.49
184,447.44772,364.66373,482.65057,374.99313,754.4522,1073.0393,144.59
185,451.6123,362.26678,484.2187,373.5588,760.6521,1069.8553,144.8
186,450.08438,361.8616,484.97125,372.3684,762.2044,1065.9368,144.33
187,450.0828,361.67712,484.6503,372.54492,762.51404,1069.2114,144.25
188,450.6356,359.9173,485.90137,371.42282,765.6775,1064.802,144.51
189,452.8972,360.16205,485.9515,371.4528,767.9151,1066.7292,144.11
190,451.14542,362.25806,484.3931,372.68765,764.7545,1069.9043,148.32
191,452.0089,360.21707,485.89667,371.02274,768.0888,1063.905,149.92
192,448.51144,362.88776,484.39478,372.97586,761.1145,1068.2715,150.07
193,452.20178,362.10724,484.708,372.7097,764.194,1069.9838,151.21
194,453.9395,362.01288,486.56195,371.78345,766.6805,1064.4738,150.02
195,452.1324,362.36658,484.8933,372.83505,763.58356,1068.8628,150.12
196,453.00702,361.31903,485.2504,371.79752,765.9782,1067.0507,147.68
197,453.4749,360.23898,486.33426,371.3186,768.0527,1064.4933,148.0
198,454.46112,359.8742,487.42093,370.57834,770.2778,1062.025,148.33
199,452.54672,359.3064,487.30002,370.77704,769.1436,1063.2882,143.62
200,453.54788,359.16623,487.57785,370.36456,770.2996,1062.1298,143.85
201,452.368,359.22476,486.748,370.16882,771.526,1064.5125,156.0
202,451.86374,359.54828,486.80658,370.74347,769.71155,1063.8859,153.26
203,452.41635,361.3593,486.23346,371.73172,765.9037,1064.673,155.22
204,450.87747,360.8016,486.17014,371.10382,768.9111,1065.208,153.37
205,456.2323,356.17737,488.89328,368.4824,776.97876,1058.4994,146.02
206,453.1822,358.7991,486.92386,370.01718,772.8583,1062.4993,151.22
207,455.90268,358.03094,488.87442,368.66266,776.1884,1058.7009,151.32
208,453.66068,357.59048,488.153,368.64224,776.44507,1060.1456,145.25
209,453.09924,358.5077,487.6386,370.04202,771.58246,1063.1271,152.69
210,453.45648,360.24142,487.52988,370.79886,770.32275,1063.3212,152.31
211,455.49677,357.42044,489.07654,368.89862,775.9972,1058.244,152.88
212,456.82755,355.63022,489.73215,367.1296,782.2578,1056.9272,152.79
213,460.11108,353.87134,491.84305,366.25998,786.869,1053.403,152.08
214,457.50668,356.98923,489.13745,368.55295,776.4254,1059.0231,151.89
215,457.84085,358.56384,488.35342,369.3749,776.9142,1061.5306,145.99
216,458.58286,354.9927,490.59598,367.27286,781.7514,1055.498,153.15
217,455.3925,359.05832,488.04785,369.63004,775.52655,1062.0111,151.97
218,457.97125,355.5052,490.03018,367.33765,782.73004,1057.8784,152.44
219,454.97247,356.7471,488.35858,368.62308,778.07275,1061.243,145.34
220,459.14462,355.7549,490.74313,366.32556,784.35236,1053.6682,145.06
221,458.7637,356.6466,489.9315,367.88657,781.08075,1057.2168,144.72
222,458.60056,354.90076,490.42966,367.05014,782.7633,1055.9993,145.22
223,459.15137,355.04614,490.3536,367.46127,781.66144,1055.739,148.92
224,459.52444,354.10632,490.9162,366.1711,786.7088,1053.8181,150.58
225,459.60672,352.65424,492.03946,364.64313,789.7257,1049.9187,149.22
226,460.2684,353.19186,491.64902,365.21738,788.8691,1051.4535,145.27
227,459.23752,353.44992,491.5267,365.6796,788.03705,1053.2815,145.01
228,460.93323,352.9571,492.24078,365.0071,791.689,1051.0667,145.18
229,461.25766,352.46567,492.96823,364.1962,793.2645,1048.7693,145.06
230,461.15988,352.3583,492.5345,364.70975,791.2037,1051.2617,150.37
231,464.26166,352.24396,494.53772,364.05594,795.8407,1046.3279,149.24
232,461.35135,351.2054,494.26483,363.20862,797.5004,1046.4589,147.29
233,464.48038,350.3005,494.1074,363.8367,796.4167,1048.4508,151.84
234,464.19794,352.39532,494.022,364.19763,793.7907,1048.3685,149.19
235,462.7582,353.4956,493.01318,364.50894,792.3784,1049.8407,145.2
236,462.82413,351.9633,492.82452,364.80814,791.22626,1049.3806,156.4
237,464.1337,351.63483,493.4418,364.5442,793.4298,1049.8605,155.13
238,462.2415,351.7466,493.3029,363.81494,794.4419,1049.2682,153.15
239,464.1629,351.27594,494.096,364.0207,795.3844,1048.3,147.23
240,462.32455,350.5429,493.77493,363.72217,794.8449,1048.9952,149.64
241,463.52664,351.5738,493.9746,363.47577,795.93713,1047.7031,153.93
242,463.81473,350.8686,494.52985,362.91745,797.8516,1046.813,149.21
243,465.47324,349.29224,497.12506,360.28052,807.25977,1038.947,157.9
244,462.8082,350.19443,494.65945,362.6854,798.2404,1045.5848,160.74
245,465.54767,349.92377,495.96558,361.21954,805.16156,1043.9453,153.18
246,466.7332,348.79868,495.45102,361.67883,802.9712,1044.849,154.1
247,468.23157,348.84637,496.59152,361.32495,804.73785,1042.1936,157.8
248,466.07324,348.61694,496.41116,361.4924,803.9969,1042.4785,154.04
249,467.88885,348.88364,497.0326,360.8657,807.2368,1040.5931,155.75
250,469.07266,346.83353,498.463,359.17142,814.4205,1037.0886,154.97
251,466.05072,349.18747,496.86102,360.73965,807.43475,1041.7037,153.37
252,467.06042,347.77374,497.20285,360.96625,804.8007,1040.0518,154.63
253,466.17236,348.85785,496.04135,361.32407,803.6315,1043.345,158.41
254,466.5987,348.21774,496.449,361.00586,804.21906,1042.3335,153.17
255,466.90692,347.7499,496.72427,360.76492,804.93585,1041.4713,154.87
256,470.90503,345.77313,498.51025,358.77252,812.7867,1036.6501,152.87
257,467.82632,345.6176,498.13953,359.37222,812.91205,1039.2365,154.95
258,470.6017,347.03357,497.54202,359.965,809.5826,1039.5938,155.34
259,469.5811,345.49164,498.1129,359.27756,812.77637,1039.0156,155.95
260,469.3619,347.017,498.75516,359.57605,810.85815,1038.1506,151.11
261,468.6592,345.7538,498.05817,358.33325,815.0231,1037.721,154.16
262,469.10294,345.7662,497.633,359.90784,809.54144,1040.3364,155.09
263,474.08792,343.64478,501.02078,356.95944,821.4957,1032.4333,148.55
264,471.91373,345.64883,498.80753,358.3236,816.2853,1037.0345,146.43
265,470.66238,344.2291,498.82343,358.14813,815.16534,1035.996,146.31
266,472.32535,345.28467,499.2988,358.49402,815.86273,1036.5422,146.65
267,471.4053,345.48367,498.7195,358.65005,813.9692,1036.7914,148.7
268,471.21295,344.2985,499.01938,357.69855,817.707,1035.9482,150.43
269,473.3009,342.5617,500.89804,356.605,823.0555,1032.9879,148.69
270,473.70377,344.40747,500.44064,357.37344,820.5137,1032.6499,153.79
271,473.7979,344.04147,499.57822,357.52426,819.6218,1035.9054,152.32
272,471.74222,346.02274,499.1046,358.8361,814.5929,1036.6025,152.09
273,476.38113,342.2314,501.64923,355.79407,824.2714,1030.2817,155.16
274,474.08148,341.38913,501.83252,354.91034,827.1731,1029.1987,153.7
275,472.22397,344.3864,499.69278,357.9316,817.1244,1035.2584,155.05
276,474.90222,341.65353,501.60333,355.64902,825.99274,1029.7512,153.51
277,476.2572,342.2852,501.96646,355.4621,826.9813,1029.8524,153.87
278,474.28085,343.12155,500.7981,356.78555,820.284,1032.4315,153.78
279,474.63562,342.52478,500.98672,355.93082,824.52295,1032.4583,155.61
280,475.9939,341.82434,502.05698,355.19656,827.6326,1030.2052,155.18
281,475.00687,342.02997,501.17047,356.16077,823.50824,1032.5143,152.69
282,477.8832,340.75455,502.24792,354.5669,829.67725,1029.174,154.01
283,478.68298,340.33124,503.85223,354.08386,832.3764,1025.9313,157.26
284,476.03012,343.1469,501.47025,356.5864,824.4126,1034.1489,155.26
285,481.16562,339.4851,504.4921,353.6424,832.74744,1023.73376,152.63
286,478.17297,339.79865,503.37628,353.39386,834.4234,1025.1517,156.31
287,477.43347,340.0501,502.7508,354.8053,829.7783,1027.9808,155.04
288,478.1596,339.77652,503.72556,353.7758,832.8887,1026.8584,154.63
289,475.3958,339.99033,503.08426,354.4106,830.58185,1027.7567,149.23
290,479.71286,339.0197,505.2417,352.3746,837.56134,1021.7515,155.37
291,481.0335,337.97107,505.617,352.19608,839.0091,1021.8705,152.43
292,479.1663,338.7335,504.22144,353.2789,834.69916,1024.2307,154.86
293,480.19125,338.24622,504.37247,352.5782,838.0633,1025.3057,157.11
294,482.8938,335.60846,506.93973,350.68,842.7762,1017.5246,160.94
295,480.67038,337.51898,505.30777,352.31882,836.85046,1021.90326,154.07
296,479.6684,337.7799,504.76807,352.1383,840.496,1023.63257,154.09
297,480.27243,339.1598,504.96423,353.93628,833.1044,1025.1683,151.84
298,482.7642,335.6367,506.09637,350.49628,846.36456,1018.95154,153.42
299,482.3987,336.057,506.8214,350.31592,845.65436,1018.94824,155.9
300,484.27115,335.44962,507.1786,349.96503,848.2038,1017.3135,149.28
301,484.57797,336.82626,506.85077,350.83334,844.18353,1018.8708,153.37
302,484.91837,334.3375,507.7806,349.04514,852.48364,1017.22986,153.18
303,483.32947,336.3812,506.8676,351.19998,843.2297,1019.3311,154.2
304,481.84842,336.12048,506.506,351.03156,844.42346,1018.6427,157.48
305,484.73352,335.03906,507.89322,349.8386,848.06354,1015.5625,158.74
306,486.046,330.9839,509.98593,346.84833,858.596,1010.75836,156.72
307,486.6792,334.43335,508.29462,349.6255,849.3952,1015.8539,155.7
308,484.41846,334.90634,507.2434,349.82236,847.1384,1018.35535,152.58
309,482.236,337.22296,506.54303,351.22842,843.143,1021.22034,151.17
310,485.54535,333.4654,508.9035,348.78094,850.5698,1013.7406,146.2
311,486.9112,333.07947,508.381,349.561,850.97314,1016.9726,146.39
312,488.02057,333.56094,508.43173,349.13846,852.92883,1015.47217,145.89
313,483.48,335.5739,507.14502,350.44775,845.26483,1018.04004,145.87
314,483.96332,334.411,507.35,349.2825,851.86127,1016.98315,149.53
315,486.11444,334.86194,507.87784,349.7579,849.6458,1016.8071,150.62
316,484.3404,334.18024,507.9843,349.46548,850.72473,1015.5962,152.72
317,486.9958,334.59125,508.6861,348.49295,855.02844,1013.0014,152.38
318,486.19467,332.44266,508.69727,348.91315,852.4448,1014.58936,156.77
319,488.71396,330.47852,510.25455,347.32288,858.7488,1010.1076,160.76
320,487.70398,333.04565,509.17566,347.8582,856.7038,1013.2457,156.12
