epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
52,431.53375,394.83408,457.07846,401.4644,674.79266,1132.2852,171.03
53,430.52518,396.44888,457.40497,402.13477,672.44446,1131.365,171.43
54,431.48044,394.03387,458.22995,400.02707,679.2089,1129.8248,170.9
55,432.2983,393.79825,459.52762,400.46756,677.606,1129.1558,170.96
56,428.92682,393.62433,457.7287,400.13623,677.2274,1130.0023,170.36
57,427.9684,392.28256,459.67114,398.95633,680.5567,1125.8812,170.24
58,430.23676,392.62714,458.23938,398.19778,683.2766,1126.5027,170.89
59,430.46655,391.7257,459.73578,398.80402,681.4973,1126.256,170.56
60,429.33304,391.2103,460.38235,398.46725,681.9177,1125.319,166.4
61,430.79373,391.75632,459.33496,398.53543,682.3852,1126.7065,163.64
62,428.64365,391.3965,460.05905,397.75537,683.5361,1123.9998,164.09
63,429.28656,391.78394,460.32816,398.3806,681.9888,1124.5646,163.79
64,429.105,390.06036,459.4112,397.7261,683.4319,1125.5721,163.78
65,429.38913,390.4433,460.2208,397.24744,685.80566,1123.9558,165.15
66,429.6104,387.50104,463.13873,395.191,691.2858,1118.1302,169.23
67,429.24857,387.11188,462.37366,395.24115,690.4434,1118.9326,164.79
68,428.8873,387.91718,462.74524,395.556,690.8846,1118.8574,163.75
69,431.50168,385.3136,465.4504,393.48962,696.95984,1114.0499,169.87
70,433.15265,385.5272,465.7427,393.04004,699.3913,1112.577,172.52
71,430.20798,385.45773,464.03387,393.3442,696.63043,1114.921,169.27
72,430.64053,387.68967,462.5692,395.45767,690.7422,1119.0259,169.56
73,429.9494,389.17236,461.6917,396.51062,687.52094,1122.247,172.49
74,429.96085,385.12137,464.36972,393.4714,696.0756,1115.0614,172.25
75,429.2948,386.5289,463.58994,394.4873,692.9731,1116.9045,172.57
76,428.63834,387.34027,462.60916,394.98907,691.51984,1119.0204,181.53
77,429.40088,387.66544,461.9407,395.79337,689.1393,1119.8839,175.05
78,428.60507,385.51315,463.93973,392.62915,697.9481,1113.7727,168.57
79,431.31036,386.1888,465.16043,393.9465,695.7211,1114.6599,165.27
80,427.18442,385.87616,463.37036,393.69708,694.7042,1116.2415,168.6
81,430.225,384.11374,465.36932,392.9117,697.58386,1112.9032,166.11
82,432.0387,383.65396,465.37772,392.22922,700.9072,1112.5492,168.43
83,434.4541,384.61047,467.39294,392.60745,701.06854,1111.411,173.03
84,432.8202,382.01184,467.4824,390.5593,705.3421,1107.0767,175.2
85,433.97687,384.20505,466.63693,392.05856,702.5532,1111.2727,173.65
86,433.39694,383.65512,467.03616,391.83994,701.80115,1110.153,175.73
87,430.53845,382.6111,465.1014,391.37958,701.845,1111.6975,175.06
88,431.87256,381.8774,467.63522,389.74118,707.80164,1106.2263,177.19
89,434.5549,381.92056,468.4731,389.39575,709.4375,1105.3157,178.43
90,434.88333,381.07565,468.5491,390.03314,707.6201,1106.5276,174.82
91,435.905,380.2504,468.8722,389.0132,710.78107,1104.2178,174.24
92,433.7487,383.75385,468.28342,391.39673,703.8514,1107.9247,176.68
93,432.20547,382.15515,467.81912,390.05408,707.1093,1106.417,175.83
94,432.83273,381.9156,468.9412,390.1058,706.81445,1105.2052,172.83
95,434.68726,379.71936,470.2678,388.73447,710.75543,1102.852,170.94
96,432.47125,379.24194,469.07245,387.82666,713.65186,1103.0596,171.31
97,433.8083,380.96875,468.14398,389.4296,708.96704,1105.841,175.43
98,434.17264,379.58704,469.97437,388.297,712.3716,1103.249,177.61
99,434.2823,380.59906,469.17642,389.21143,709.7339,1104.8951,172.65
100,433.30997,378.337,469.71207,388.01535,712.18536,1102.4852,172.0
101,430.6605,380.02094,467.88516,389.12625,708.62573,1104.733,172.0
102,433.2973,381.02408,468.8572,389.0714,709.81445,1104.0792,174.19
103,433.07562,378.5915,469.3317,388.0544,712.3889,1102.5492,172.57
104,433.62857,379.93658,469.72092,388.26315,712.39294,1102.1572,172.7
105,433.2758,378.52643,470.3812,387.6833,712.69165,1101.3479,172.97
106,436.5423,377.30066,471.83716,386.5095,716.677,1097.877,169.92
107,435.23022,377.62323,472.1944,386.55618,717.4967,1098.1277,166.87
108,436.74878,376.20786,472.33044,384.87158,722.12665,1094.6481,167.88
109,436.31204,377.70255,471.98044,386.34018,719.2277,1099.2018,175.22
110,435.65405,379.48752,471.36053,387.93967,714.24445,1100.4622,176.28
111,434.3829,377.95526,470.53226,386.74838,716.40814,1099.631,177.62
112,434.3885,376.96445,472.82733,386.05545,718.0604,1096.219,174.08
113,436.00952,377.6085,471.11102,386.87277,716.1081,1100.2351,173.0
114,434.1915,377.85345,470.88248,386.37756,717.6084,1098.852,172.46
115,435.5184,376.72845,472.46683,385.76025,718.9897,1096.1073,170.59
116,438.19327,373.25833,476.47165,382.6584,729.02576,1087.9023,171.2
117,435.98077,372.815,474.7263,382.6017,729.1785,1090.8479,170.85
118,436.01004,374.93863,474.76398,384.72797,722.0336,1092.2822,171.03
119,435.88654,372.71097,474.04227,382.54764,728.9916,1091.3748,171.93
120,438.62027,373.19598,475.08136,382.44714,730.4555,1089.7229,173.07
121,440.13943,373.09906,475.52356,382.69736,730.386,1090.9298,170.67
122,439.96292,372.09085,475.73837,382.27713,729.8004,1087.6664,171.18
123,435.20197,374.42734,473.601,384.5998,723.14215,1093.9922,171.93
124,437.3503,373.8103,474.67392,383.76544,725.2702,1091.0925,171.26
125,435.74298,374.38138,473.017,384.41364,723.30096,1094.9337,170.98
126,436.30487,373.61578,476.17273,383.24762,727.7518,1088.4211,171.51
127,438.1755,373.21252,475.61765,382.3175,730.05273,1088.6205,171.17
128,438.9428,372.99524,475.53882,383.02634,727.4875,1089.922,171.4
129,437.06738,373.299,475.39813,382.39853,729.7865,1089.5209,179.3
130,437.2604,371.96027,475.71918,382.28784,729.88586,1089.8188,173.57
131,435.2377,375.17212,472.5486,384.6557,722.19305,1095.8505,174.15
132,436.45325,374.0329,474.23242,383.75168,725.8759,1092.1278,182.12
133,436.75952,374.18204,473.5412,383.5336,726.3294,1093.1923,177.74
134,437.51886,373.2017,475.9334,382.6876,727.7736,1088.736,174.11
135,437.21796,373.2257,475.30896,383.029,727.17694,1090.4155,174.14
136,434.73462,373.97037,474.00586,384.67914,721.02203,1093.2987,173.87
137,435.26608,373.02002,472.97418,383.572,725.51605,1094.2435,174.44
138,438.7089,372.69345,475.755,382.95682,727.56586,1088.7742,174.27
139,439.89664,372.60727,475.40216,382.59116,729.9715,1089.7211,174.13
140,437.89276,371.63898,475.21133,382.22382,729.76587,1090.2181,174.07
141,436.06775,373.5793,474.24487,383.57776,725.5929,1091.3187,172.14
142,435.86832,372.89694,474.80646,382.96014,726.6662,1089.7202,169.96
143,438.7369,371.65518,476.62494,381.93597,731.1092,1088.1077,173.01
144,438.10364,370.2013,476.8921,381.03198,733.73035,1086.3458,169.12
145,437.14792,371.49988,475.9416,381.7742,730.90875,1088.998,169.21
146,435.16318,373.4449,474.52032,383.4237,725.40594,1091.6007,176.72
147,433.35248,372.86084,473.8388,383.8199,723.6953,1092.0061,175.7
148,436.7264,372.0374,475.3351,383.39087,726.04254,1091.0643,173.9
149,435.13483,372.6085,473.93982,383.22534,726.16235,1092.0135,172.44
150,437.90244,369.74896,477.8531,380.56027,734.7379,1084.6534,173.76
151,436.084,370.2269,476.61316,381.4763,730.9365,1086.8555,172.39
152,438.56577,370.1781,477.2642,381.11166,732.91235,1086.0045,171.34
153,434.64612,371.658,475.23846,381.99344,728.79565,1088.1436,167.89
154,436.55374,369.434,477.73795,379.73407,737.0636,1083.6615,163.67
155,437.10312,372.326,475.70395,382.18335,730.6886,1089.2932,163.55
156,436.97318,371.62143,477.63495,381.2979,732.3648,1084.6638,163.76
157,435.3376,371.86304,475.772,382.0789,729.5578,1087.8274,163.8
158,440.19885,370.25052,477.65976,380.68704,735.80975,1085.52,166.02
159,437.56445,372.32224,475.56387,381.98254,730.79675,1087.8691,169.05
160,437.33322,369.1496,478.77255,379.89627,737.2325,1082.787,164.24
161,438.2988,368.56088,479.06088,378.20087,741.82385,1079.2009,165.1
162,435.33914,369.59116,477.44794,380.23468,735.1968,1084.3606,168.69
163,438.7618,368.37836,478.56747,378.5025,741.0467,1080.6246,171.07
164,439.10297,368.81522,478.37216,379.54767,738.0293,1082.8164,168.7
165,438.29166,369.23218,477.28546,380.82672,733.99036,1085.5933,169.7
166,439.75647,366.20157,479.4659,377.33423,744.0191,1078.9061,169.42
167,438.7653,370.92075,477.0877,381.25046,733.88513,1086.7563,164.86
168,439.1229,367.25818,479.29263,378.08847,741.8465,1078.8138,171.18
169,437.8912,367.0934,478.90857,378.15936,742.26764,1080.5,167.7
170,439.88248,367.14282,480.9629,377.23038,745.2601,1076.0446,166.66
171,440.11417,366.36478,481.3654,378.08478,742.0846,1076.8236,166.76
172,439.80618,367.92178,479.22668,378.7776,740.0593,1080.7825,165.1
173,440.61627,365.34384,480.71774,377.1067,745.86664,1076.4208,168.8
174,443.73062,364.58554,482.3721,375.94672,749.9334,1074.176,171.41
175,442.19644,367.37265,478.66702,378.57288,741.22595,1082.4778,169.33
176,440.89484,367.54962,479.34412,378.01028,742.88416,1079.7854,168.95
177,438.12726,367.46484,478.93942,378.44913,740.97107,1079.59,170.01
178,436.81223,366.1474,479.52994,376.8305,745.6432,1079.1677,169.74
179,440.7163,366.28854,479.6739,377.63663,744.6218,1080.1538,171.01
180,440.71484,367.86423,480.5381,378.50348,741.6192,1078.1484,171.08
181,441.2235,365.38644,481.39166,376.01746,749.2186,1074.9976,174.36
182,442.8915,365.41455,482.15176,376.32068,749.2894,1074.4924,172.24
183,443.54547,366.0157,481.3049,376.23517,748.83295,1075.0206,176.49
184,441.5413,363.0048,481.52142,374.93726,752.6038,1074.1486,178.87
185,438.71225,364.96045,481.62946,376.69516,746.0217,1074.4106,175.12
186,440.54974,365.01562,481.7579,375.34125,750.316,1074.1041,174.13
187,441.48322,363.43372,482.52243,374.58347,752.40375,1071.7833,171.83
188,440.5493,362.95996,483.43002,373.6618,755.39307,1069.4994,164.08
189,440.61807,363.97983,482.2497,375.3343,749.79456,1073.6835,163.31
190,441.93066,362.38226,483.29944,374.44742,752.89703,1070.803,164.33
191,445.5232,359.0747,485.83127,372.13223,760.48444,1065.5789,162.46
192,441.93378,363.0931,481.8996,374.3912,752.8339,1072.0898,163.4
193,442.5503,360.92422,485.43073,372.83438,757.6498,1066.1942,161.86
194,442.7512,361.97125,483.77988,374.31296,753.5422,1070.1228,163.31
195,441.81485,363.4867,482.53467,374.807,752.20154,1071.943,164.97
196,442.45135,362.68768,483.4366,373.90018,755.11774,1069.3912,164.89
197,441.7803,364.0498,483.19424,374.735,752.07764,1070.6276,164.75
198,444.04892,362.81638,484.89682,373.1727,758.4128,1067.3856,162.69
199,443.5985,361.8189,484.9056,373.23755,757.8032,1067.3754,163.42
200,446.61172,361.15845,485.89017,372.14713,761.4067,1065.048,163.72
201,444.1941,361.20343,484.9297,372.9165,757.7182,1066.6074,161.04
202,447.27066,360.39847,486.4671,372.05826,762.61206,1064.3962,162.65
203,444.89465,361.09726,485.34152,372.81647,758.35724,1066.0591,164.2
204,446.0366,360.53427,484.57184,372.75055,758.97504,1067.9335,164.5
205,445.4168,361.1706,485.25955,372.53796,760.0906,1065.819,163.84
206,448.23157,360.43854,485.81555,372.59598,759.4023,1066.7307,165.45
207,448.1759,357.999,486.24054,370.96432,765.78455,1063.8801,162.92
208,445.99265,360.6405,486.05157,372.17795,761.8634,1064.7909,163.69
209,449.52832,357.58093,488.60785,370.17642,768.59644,1060.2072,163.44
210,445.60065,360.74762,485.84088,373.00372,758.62946,1065.7952,176.75
211,446.59558,358.25668,487.31506,370.52594,764.76,1061.4042,166.55
212,449.1216,357.1646,488.35345,370.0518,767.77765,1058.9695,163.75
213,444.72488,357.36102,486.62585,370.034,766.4987,1062.0391,166.04
214,445.34027,356.8659,488.7221,368.72714,771.2571,1056.5244,170.04
215,452.6558,354.47745,492.57675,366.42923,779.306,1051.5568,166.03
216,446.1569,356.8571,487.82635,368.68283,772.3047,1058.3875,166.63
217,451.40308,355.77393,490.76205,367.78906,775.8077,1054.3474,166.43
218,446.39584,358.4449,486.97443,369.61768,769.59424,1060.4343,168.42
219,446.90775,359.94275,487.77814,370.87912,764.88055,1061.1372,168.65
220,448.09393,358.52707,488.21347,370.42853,767.2686,1059.3822,169.16
221,449.5807,354.91946,490.7628,367.6533,774.4795,1053.8882,169.88
222,449.5638,355.54578,489.00046,367.89484,774.20056,1057.324,166.47
223,450.21075,354.93832,490.17517,367.35574,776.5749,1054.6017,171.39
224,450.11615,357.97525,489.03308,369.21936,771.7179,1058.1156,174.98
225,447.3086,357.69757,487.6657,369.1321,770.6164,1059.2402,172.44
226,448.29703,357.78867,488.5566,368.67654,773.96436,1057.3695,177.2
227,453.25934,354.4491,493.15173,365.71335,783.1156,1047.6267,174.0
228,451.60657,352.88754,492.5858,365.43295,781.9117,1049.1746,171.49
229,449.63208,356.18765,490.3313,367.04562,777.7693,1054.3055,171.47
230,449.71686,356.9802,488.59302,369.05975,771.02295,1058.5568,172.45
231,448.98703,356.57462,487.91833,369.24896,771.42456,1060.0369,171.41
232,452.36963,355.66156,490.03302,368.44662,774.02936,1056.0718,171.26
233,454.67676,352.5497,493.20844,365.7225,782.0592,1049.1018,175.85
234,451.88757,354.86508,491.1195,367.28494,777.4953,1053.0333,176.95
235,454.20425,351.2045,493.14282,364.6752,785.6504,1047.719,175.08
236,451.27982,352.13223,492.20413,365.40488,783.18475,1050.1017,176.34
237,451.5983,354.34808,490.06577,367.45474,777.1392,1055.4464,176.61
238,457.04034,350.98688,493.63104,363.83707,789.1827,1046.9603,172.35
239,453.46823,352.99783,492.05673,365.853,782.4355,1050.1542,173.71
240,453.0125,352.38293,491.83258,365.41312,783.48254,1050.2472,171.66
241,454.2143,353.24658,492.1763,365.86957,783.3316,1050.5721,172.25
242,454.68765,353.0835,492.80966,366.11514,781.4205,1049.6277,172.55
243,455.00867,352.35236,492.9887,364.54483,786.905,1048.4285,168.23
244,453.0928,350.99295,492.509,364.2535,786.8566,1047.9877,173.54
245,453.65698,353.27316,492.7852,364.8314,785.1778,1048.1637,173.71
246,455.0361,352.26202,493.81525,364.8237,787.2267,1047.6378,172.43
247,453.27118,352.8194,493.41208,364.55273,786.53,1046.0156,173.13
248,456.19116,349.55002,495.77008,362.44504,792.75366,1042.0775,173.07
249,455.26895,352.49753,493.51413,364.3477,788.3233,1048.1544,173.19
250,456.73386,352.4203,494.95276,364.10043,788.41797,1044.1562,167.61
251,453.31573,350.11224,492.4745,364.6445,784.6727,1049.0028,172.71
252,457.25598,351.9564,493.87637,364.82214,786.6807,1047.8663,178.06
253,456.75262,350.70374,495.35037,363.4481,790.45953,1043.6495,173.63
254,458.99826,350.39993,495.3657,363.63126,791.35095,1044.6068,177.36
255,454.70044,352.1796,491.51172,365.6067,784.44824,1052.056,173.42
256,459.92737,348.59814,497.42633,359.7177,804.6138,1035.4904,174.57
257,456.8291,350.06387,495.43222,361.83353,796.17834,1042.5433,172.12
258,458.82965,349.05298,496.92978,361.62433,796.35254,1039.7952,172.02
259,455.2308,350.74747,495.24695,362.64487,793.41144,1041.89,173.02
260,460.39407,347.59482,498.18045,360.2272,800.7923,1037.5068,172.53
261,459.7291,349.54355,496.28238,361.7934,797.1449,1041.1613,179.16
262,457.28638,351.49713,495.20114,363.92606,789.05145,1045.3506,180.51
263,460.1662,348.00208,497.2062,361.5086,796.8627,1039.092,176.1
264,458.31818,347.98212,496.6625,361.36057,796.8509,1039.4373,178.16
265,456.21375,346.5357,497.29678,359.8103,800.0189,1037.4862,171.48
266,458.32578,347.8803,498.49207,360.9223,797.8399,1036.0468,176.7
267,459.32843,346.43875,498.32166,359.66757,802.6532,1036.2704,185.63
268,463.6729,347.98172,497.8969,360.232,803.413,1037.3749,182.23
269,458.544,347.8266,496.08716,361.23068,797.256,1040.4037,179.64
270,458.7698,347.83572,495.8816,361.76312,795.2778,1042.6006,177.12
271,463.46323,346.20923,498.66904,359.2538,804.4143,1034.5952,176.0
272,461.77515,346.8811,495.9934,361.38077,797.411,1041.7639,172.55
273,464.00766,345.58017,497.97516,360.01685,801.66644,1037.0536,170.88
274,462.69476,346.6181,498.58215,358.9113,806.70746,1034.9645,163.95
275,461.1883,346.75723,497.9146,360.3722,800.36035,1037.3326,163.51
276,459.8724,348.20892,497.44437,360.9339,799.2208,1038.4204,163.77
277,458.99026,344.75476,497.63232,359.737,801.324,1037.1993,163.43
278,463.0917,343.41626,500.0946,358.32755,806.105,1031.5781,163.86
279,461.8364,344.79337,498.2931,358.6809,805.8505,1035.4257,163.66
280,466.33603,343.51266,500.80804,357.84625,810.2441,1031.3772,163.82
281,466.00156,341.95337,501.1801,356.79758,813.46436,1029.6971,169.6
282,465.9724,341.88098,500.9873,356.28354,815.5281,1028.8557,175.53
283,465.74887,345.76587,499.8829,358.8397,808.161,1034.1194,173.51
284,463.71454,344.34,499.08643,357.9201,810.07074,1034.3774,172.1
285,464.9373,344.61804,500.7715,358.3974,808.91956,1031.5082,164.68
286,464.23578,343.41086,500.30896,357.28,811.76935,1031.2985,165.55
287,463.43784,343.7052,500.28052,357.08603,812.2831,1031.9324,164.98
288,465.14426,345.48074,500.78613,358.41794,809.7382,1031.7524,165.78
289,465.43866,344.40027,500.24884,358.20996,809.85315,1032.7583,164.81
290,468.50397,340.92673,501.82773,355.118,821.3806,1027.1871,165.07
291,469.9224,342.18185,502.59518,356.46762,815.285,1027.8257,165.11
292,466.20367,342.958,499.22183,357.37192,811.4524,1033.4894,165.04
293,469.71597,342.64447,501.94003,357.1368,813.5094,1028.7256,165.17
294,468.42172,340.95068,501.68436,355.90967,816.9216,1028.752,172.28
295,472.12418,340.97632,503.39755,355.40628,819.31934,1025.8652,171.86
296,473.7049,338.24225,505.36786,352.37418,829.387,1019.5924,172.58
