epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
134,438.71637,403.4845,450.90247,406.66687,658.56555,1139.8804,119.23
135,438.18753,403.21207,451.07364,406.64627,659.24677,1139.9982,118.03
136,439.29605,402.44995,452.2215,405.62158,661.9582,1136.6602,119.76
137,438.8323,402.5294,451.68192,406.0413,661.11743,1139.2095,118.04
138,439.02454,402.24442,451.68283,406.19693,660.5112,1138.9,120.09
139,438.46353,403.07025,451.28174,406.59064,659.8335,1140.8467,118.56
140,438.64093,402.50125,451.73492,406.1974,660.6081,1139.4119,117.3
141,439.47052,402.0537,452.32578,405.51135,662.4358,1136.9852,117.28
142,439.30936,402.52597,452.01596,406.12894,661.10254,1138.8304,116.86
143,439.6677,400.83707,452.8753,404.69516,664.87445,1135.4244,117.96
144,439.87305,401.5824,452.7014,405.00235,664.1713,1136.4205,116.82
145,439.06055,401.6911,452.63388,405.05966,663.9062,1136.8229,117.7
146,440.3518,400.4268,453.95013,403.9688,667.15485,1133.4,117.4
147,439.91693,401.6323,452.89053,405.0724,664.73047,1137.1707,118.67
148,439.44653,401.6444,452.4072,405.38898,663.1611,1137.8773,118.43
149,440.032,401.3911,453.34335,404.5233,665.44147,1134.9493,117.1
150,440.11722,399.58676,454.0976,403.61545,667.7068,1132.7831,118.49
151,440.54315,400.32272,454.0696,403.48996,668.4401,1133.3583,125.38
152,442.351,399.78513,455.20688,402.89282,670.58984,1130.736,123.18
153,439.82944,399.77972,454.32455,403.4754,668.6077,1133.2856,122.89
154,440.40213,399.38828,454.63904,403.1721,669.8424,1132.5167,125.41
155,440.8856,399.19772,454.6546,403.10834,669.9569,1132.1912,125.08
156,440.33304,399.39868,454.33762,403.2235,669.79877,1133.3494,121.44
157,441.25415,397.94168,455.90533,401.96478,672.8354,1128.8668,135.5
158,441.44156,398.37906,456.03906,402.26883,672.68256,1129.8071,129.63
159,441.0757,398.6973,455.14438,402.189,672.9109,1131.4777,127.09
160,441.41742,398.1939,455.6278,402.21136,673.03674,1130.7291,126.78
161,440.7783,398.77042,455.1172,402.44797,672.09845,1131.4388,130.32
162,441.63727,398.28992,455.32538,402.24158,672.57855,1131.0852,128.58
163,440.80652,397.15298,455.88876,402.21582,672.35443,1129.8259,129.35
164,442.63223,397.27197,456.07495,401.83762,674.1775,1129.8352,126.95
165,441.7838,397.21005,456.34753,401.31876,674.962,1128.0548,129.58
166,442.08798,397.32767,456.155,401.76794,674.2417,1129.5798,127.31
167,443.45618,396.83505,456.77124,401.01758,675.6104,1127.0271,130.68
168,442.47144,396.3692,457.18506,400.62112,677.70966,1126.2653,129.01
169,441.6418,397.26163,457.29788,400.78284,676.9566,1127.0212,126.69
170,442.88348,395.56696,457.41193,400.49963,677.7904,1126.2196,127.39
171,442.14676,395.7179,457.12042,400.56705,678.02405,1127.6193,128.66
172,444.14136,394.80624,458.6328,399.15015,681.86285,1122.9302,128.77
173,443.0653,396.5783,457.0679,400.62048,677.4948,1127.043,127.96
174,443.29147,395.52856,458.1415,399.24326,681.68134,1123.8146,127.15
175,444.29462,395.31754,458.50433,399.23074,682.00616,1123.8424,130.21
176,442.5538,395.10464,457.8571,399.57297,681.0246,1125.5416,129.44
177,444.26224,394.22943,459.18323,398.62103,683.6758,1121.4806,126.46
178,443.17938,394.52246,458.10193,399.41666,681.8128,1125.8829,127.54
179,443.1942,395.99246,457.40195,400.38858,679.53674,1128.2446,127.24
180,443.25064,395.4476,457.66025,400.32693,679.3881,1127.1947,129.05
181,443.63644,393.3989,458.79688,398.83987,682.8004,1122.622,125.61
182,444.43777,394.17218,458.9246,398.76172,683.7066,1123.0725,126.86
183,442.87183,394.94595,458.31927,399.38165,681.77124,1125.2434,126.39
184,442.9105,394.69373,458.6025,399.01755,682.67413,1123.7969,126.15
185,444.88522,393.625,459.48676,398.45157,684.5473,1122.683,125.5
186,443.59195,393.9167,458.85526,398.7652,683.6748,1123.2428,118.59
187,445.7444,392.77963,460.40698,397.40057,687.0271,1118.9431,118.81
188,445.1229,392.6842,460.31366,397.33075,687.5484,1119.8145,118.79
189,444.2818,393.3574,459.3943,398.34097,685.1221,1122.9109,118.9
190,444.94806,393.4209,459.71387,398.13464,685.3995,1121.4933,118.74
191,443.69418,393.07266,459.93985,397.69183,686.7004,1120.9052,117.99
192,442.91293,394.98737,458.7302,398.88943,683.55005,1124.3552,119.68
193,444.08926,393.83487,459.43076,398.0411,686.0632,1122.1189,117.89
194,445.43765,392.8077,460.50204,397.10135,688.25684,1118.5701,119.64
195,446.6189,393.82166,460.9171,397.1184,688.9771,1118.4099,118.92
196,444.65106,392.7973,460.27777,397.38953,688.23364,1120.7794,119.95
197,445.02417,392.42703,460.05624,397.37585,688.06104,1120.9504,119.92
198,444.94104,393.82294,460.0928,397.53436,687.878,1121.0295,120.04
199,444.71268,392.61243,460.4715,397.37833,688.1142,1120.1682,119.21
200,445.94397,393.9316,460.34436,397.61075,687.9017,1120.9269,120.51
201,445.6028,391.8908,461.46277,396.14108,691.4912,1116.8529,119.05
202,446.54135,391.24866,461.90747,395.91907,692.2427,1116.4911,117.57
203,446.13098,391.96387,460.9223,396.70508,690.46936,1119.0773,118.41
204,447.58374,391.08722,461.16113,396.4553,691.6969,1118.8285,119.29
205,446.0493,391.89517,461.13983,396.3129,691.43036,1118.2856,118.38
206,446.15027,393.65475,460.53683,397.17865,689.2754,1119.8525,118.41
207,448.07056,390.13593,461.9574,395.72818,692.86664,1115.5564,117.39
208,447.65717,390.61612,463.34778,394.72467,696.2741,1112.8945,118.93
209,446.58862,389.60464,462.11295,395.37845,693.9039,1116.2335,118.75
210,447.70117,390.5771,462.09885,395.64142,693.9342,1116.336,119.69
211,447.14523,389.45514,463.19736,394.43353,697.0441,1113.0696,117.96
212,448.2924,390.1355,462.9911,395.09155,695.1161,1114.6283,118.86
213,447.41983,390.64783,462.36957,395.53854,694.40936,1116.4427,119.68
214,449.27136,387.2925,464.5812,393.09576,701.5519,1110.576,117.07
215,448.16827,389.54248,463.2619,394.78064,696.4408,1114.7502,118.39
216,448.27985,390.67664,463.2668,394.27356,698.0794,1113.268,118.97
217,447.57602,389.20013,462.9127,394.92606,696.5558,1114.8164,118.13
218,448.05252,389.49734,463.3881,394.06128,699.092,1114.0947,119.73
219,449.85355,389.78198,464.27316,393.55066,701.2294,1111.491,118.7
220,449.48074,388.90396,464.3663,393.5685,700.82,1111.2788,119.03
221,449.6709,387.01968,464.82285,392.7735,702.4301,1109.6636,120.92
222,448.543,390.26663,463.2284,394.8003,696.6806,1114.6818,119.71
223,447.42838,389.27493,463.51614,394.2403,698.0297,1113.3539,118.24
224,448.9258,388.36993,464.66364,393.64532,700.79034,1112.1337,121.24
225,449.88266,387.84964,464.0375,393.4001,701.5892,1112.4557,118.76
226,449.0373,386.88904,464.9051,392.63943,703.4938,1110.3152,118.39
227,448.98276,388.94205,464.14368,393.75787,700.53284,1113.0531,119.39
228,449.97342,387.60962,465.03174,392.9451,703.1248,1110.2981,119.1
229,449.56915,386.51712,465.6618,392.0544,705.6166,1108.7094,118.07
230,449.8722,387.05563,465.26074,392.4605,703.6021,1108.6548,117.8
231,450.1212,388.06534,465.02942,392.34836,704.9447,1110.7292,117.68
232,451.79312,385.88184,466.9841,391.09506,707.9013,1105.0415,117.84
233,451.88876,385.148,466.91397,390.68076,709.3667,1104.8544,120.05
234,451.69308,386.34964,465.83728,391.6214,707.0396,1108.7395,118.28
235,450.90167,386.98438,465.35156,392.34042,705.6398,1110.9901,120.55
236,451.05444,386.68814,465.7156,392.0084,706.12134,1109.517,120.38
237,450.64578,386.62686,465.60345,392.24393,705.2648,1109.3787,118.93
238,451.69916,387.42975,464.91718,392.92093,704.10706,1112.8761,129.67
239,450.5164,385.97507,466.15097,391.43887,707.3403,1107.2958,125.55
240,451.4128,385.10825,467.1123,390.74463,709.8526,1105.456,126.28
241,450.78952,384.53802,466.84677,390.56332,710.8516,1106.539,126.15
242,453.0894,384.9502,467.27298,390.75662,709.2061,1104.5461,126.42
243,451.42603,384.6498,466.85495,390.66614,711.0575,1107.6688,126.87
244,452.31183,385.57022,466.9916,390.5258,711.3282,1105.9302,127.42
245,451.8884,384.8089,467.6184,390.1711,712.2241,1105.0287,126.37
246,451.27643,386.20163,466.3083,391.32233,708.73737,1108.1118,125.01
247,451.31973,386.4595,466.08,391.52728,707.5388,1108.3011,125.23
248,451.66595,384.4067,467.27084,390.54132,710.5701,1105.202,128.72
249,451.2616,386.1419,465.94748,391.59534,707.78784,1108.374,127.3
250,451.69388,385.4748,467.00735,390.89468,710.5565,1107.2616,128.06
251,452.62708,384.45816,468.2544,389.9966,712.8701,1104.3281,126.15
252,453.58276,383.09366,468.78192,389.00888,715.9871,1102.0302,130.66
253,452.2913,382.68167,468.53973,388.78827,716.451,1102.8228,127.0
254,453.00308,384.24326,468.43082,389.89508,713.88184,1104.5863,125.17
255,452.47708,384.20392,467.9027,389.89404,713.89764,1105.5452,129.41
256,452.22876,384.868,467.6883,389.54852,714.9359,1105.064,129.76
257,452.33057,384.62192,467.74805,390.0827,712.2019,1104.62,128.82
258,453.1852,384.7035,468.04694,389.544,714.7137,1104.1354,127.89
259,453.1194,382.58676,468.8414,389.0807,715.55707,1101.3458,128.66
260,454.11313,382.65323,469.1579,388.6111,717.1652,1101.3054,130.45
261,452.44214,382.41693,469.25958,388.49716,717.5266,1101.1465,128.43
262,455.37482,381.9357,469.93713,388.02496,718.9492,1099.4406,131.38
263,455.5906,381.354,469.85614,387.8071,720.03656,1100.2069,130.62
264,454.55585,383.3015,469.88638,387.86603,720.1303,1101.1683,127.42
265,453.29355,381.0097,469.72018,387.87323,720.24603,1101.3956,126.61
266,452.98633,383.545,468.99017,389.02878,716.96375,1103.9187,129.0
267,454.34256,381.9641,469.49347,387.92123,720.0387,1101.0647,128.12
268,455.64505,382.07123,469.94275,387.98398,719.46686,1100.3907,127.53
269,454.51196,381.51828,469.82635,387.94247,719.38293,1100.4547,126.34
270,454.36792,382.69672,469.5306,388.02304,719.7785,1100.0983,123.51
271,453.71246,383.4755,468.99823,388.89224,718.2589,1105.5515,123.63
272,454.22726,382.22794,469.34506,388.25446,718.8153,1101.797,123.3
273,454.6711,382.4225,469.52838,388.30582,719.1562,1101.51,123.59
274,455.22742,381.88013,470.17166,387.25742,722.4604,1099.9452,123.34
275,454.65976,382.17,469.52185,387.9591,720.14923,1101.604,123.23
276,454.13904,381.95465,469.65955,387.918,720.58905,1102.2015,123.97
277,453.6722,381.9719,468.94287,388.63516,717.9752,1103.1865,127.03
278,454.0872,382.1236,468.90503,388.7748,718.00543,1103.8835,125.61
279,455.44324,381.75452,469.96423,387.79114,720.3931,1100.1945,126.52
280,455.5103,381.4057,470.42334,387.29355,721.7784,1098.3191,124.19
281,456.48114,380.98816,470.74164,386.52243,724.57526,1097.8728,121.49
282,456.78864,379.253,471.74588,386.35547,724.97156,1097.4845,121.39
283,455.29874,379.9874,470.70752,386.66742,724.6748,1098.8411,121.19
284,454.76648,380.5971,470.68604,387.04352,723.01996,1099.5625,121.3
285,454.97067,380.79874,471.27756,386.45847,724.8645,1097.3204,121.37
286,456.34598,379.85263,471.37875,386.36673,725.33185,1096.5942,120.95
287,455.47006,379.98648,470.9334,386.66763,723.42224,1098.2567,122.85
288,455.7394,380.7727,470.98178,387.04834,722.89606,1098.6539,125.49
289,456.4519,380.02838,471.4646,385.90582,725.74316,1096.317,125.37
290,457.16858,380.48,471.69562,386.10162,726.15735,1096.3033,125.7
291,456.5425,379.59695,471.87964,385.8023,726.16656,1095.7037,121.72
292,457.1164,380.1929,471.62814,386.0509,727.1325,1097.1243,123.24
293,456.52228,380.53848,471.7749,385.99066,726.99744,1096.9526,123.55
294,459.24344,377.5274,473.07928,384.73468,730.5683,1092.8672,123.67
295,457.8656,380.1872,472.55988,385.45544,728.9097,1095.7579,123.99
296,456.87933,379.90024,471.79034,386.25278,726.99713,1097.5767,125.37
297,458.0923,378.40756,472.52737,385.20007,729.80426,1095.7565,125.61
298,458.51413,378.59717,472.9394,384.83362,730.8861,1094.4952,127.38
299,457.92862,378.8094,472.24902,385.28073,729.85986,1096.8494,126.44
300,458.5093,378.58145,472.5774,385.1977,730.4398,1094.9059,125.02
301,458.3366,378.5552,473.1062,384.92743,730.8866,1093.3783,120.07
302,459.2958,377.4291,473.35205,384.25345,733.2911,1094.0118,119.87
303,457.48233,378.67676,472.47913,385.07358,730.30945,1096.2019,120.72
304,458.2608,376.52362,473.67593,384.1175,733.59863,1093.4865,120.11
305,458.45596,377.90344,472.93176,384.76553,731.19574,1094.6909,121.65
306,458.41516,378.56802,473.24493,384.61035,731.627,1093.651,125.66
307,458.29602,379.15002,472.64886,384.98334,730.8605,1095.7236,127.01
308,457.21625,378.32822,472.4595,385.2574,729.0512,1095.3196,120.14
309,457.41537,378.2366,472.21967,385.532,728.9967,1097.4531,121.15
310,458.1054,379.10324,471.92975,385.8779,728.5545,1098.1082,121.14
311,459.17227,378.42477,473.53485,384.27533,733.178,1092.8112,121.07
312,458.62555,379.03104,473.17847,384.87567,730.6832,1093.4583,120.44
313,458.35678,377.2172,473.31406,384.1869,733.0544,1093.237,120.47
314,458.38373,377.5384,473.06818,384.24316,732.34283,1094.5051,120.67
315,459.14816,378.16135,473.92828,384.2704,732.3952,1092.0728,120.79
316,458.36404,378.89005,472.8753,384.927,731.27765,1095.4675,120.61
317,460.98126,376.4213,474.31342,383.4674,735.66943,1090.7174,120.72
318,460.7096,377.00003,474.62772,383.19028,736.4116,1090.062,120.57
319,459.36914,378.33487,472.9779,384.55887,732.282,1094.9792,120.71
320,459.18048,378.19876,473.58545,384.48175,732.61163,1094.0449,121.72
321,461.11667,374.29483,476.00885,381.739,741.2374,1087.1224,129.11
322,460.17197,375.71637,475.4142,382.5507,738.34546,1088.9888,137.96
323,460.1801,375.38773,474.80087,382.42953,739.8652,1089.6755,129.87
324,460.62683,375.0196,475.36502,382.0361,741.1348,1088.1678,127.03
