epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
36,588.4878,265.70444,569.557,289.82446,1122.3489,876.08,233.11
37,572.84924,271.61163,561.4242,294.64133,1096.5085,893.0891,238.38
38,585.29736,266.3986,566.9933,291.16406,1124.2734,881.4455,229.81
39,578.5759,270.15482,563.80914,294.83218,1100.9113,888.4419,232.85
40,570.69476,275.95587,558.6212,299.20178,1080.6088,903.677,223.55
41,569.63983,276.33917,557.99646,299.20917,1081.665,901.4709,219.16
42,572.507,271.5924,559.64984,295.67807,1096.0558,893.50696,217.83
43,582.0735,269.54272,565.6287,294.02527,1112.6022,884.6885,218.16
44,574.84564,271.9792,561.4576,297.05664,1094.8491,895.8567,218.91
45,573.0543,272.3473,559.24915,297.86234,1096.8787,897.96844,218.45
46,578.15173,271.05432,561.3684,295.8833,1105.0812,893.07074,218.66
47,566.958,279.6296,555.02014,301.78537,1072.7374,909.3461,217.6
48,575.29834,271.44193,560.7441,296.3631,1096.3395,893.25806,218.71
49,572.88464,273.37668,560.0221,298.51233,1079.889,897.6862,219.87
50,572.1423,272.9156,559.46783,297.79236,1085.8866,895.4246,223.42
51,573.4287,272.12967,560.1276,297.556,1087.1161,896.99335,230.66
52,577.0853,269.64655,562.57904,295.31555,1095.0294,888.9874,231.47
53,567.057,276.67105,555.8145,302.1706,1061.3365,906.2638,227.24
54,569.77094,275.449,557.34064,300.76477,1076.3309,903.7782,230.06
55,569.49994,277.7743,556.23883,302.1746,1065.1849,905.8812,226.22
56,561.95105,277.41406,553.2377,303.546,1059.1886,909.5755,234.47
57,568.45715,277.78415,557.08057,301.55145,1066.938,904.0108,224.06
58,565.64825,279.37357,555.1129,301.64572,1063.742,905.9253,221.08
59,560.8133,279.5625,553.54535,303.59317,1046.9551,906.8726,221.0
60,558.134,284.3172,550.14557,307.65662,1042.6901,920.22943,221.72
61,559.24243,282.3354,552.1234,304.4409,1051.0583,911.5719,220.61
62,558.12146,282.2419,551.62286,305.80588,1045.7401,915.51904,220.44
63,558.6491,283.112,551.6103,306.11057,1046.9426,914.4066,221.51
64,552.5156,287.88928,547.9528,309.6805,1025.8546,922.9889,221.07
65,554.60266,285.8049,548.3779,308.42575,1037.5154,922.28265,222.75
66,551.1413,290.76312,545.18915,312.39008,1023.8919,931.3752,222.05
67,554.17706,286.59778,547.81396,309.58368,1029.0797,925.10785,233.15
68,547.0188,291.79596,544.06213,313.854,1005.7267,933.2061,225.21
69,553.0813,287.8256,547.607,310.83322,1018.2682,925.5513,218.06
70,546.76825,290.81244,544.3163,313.7278,1006.69543,934.06683,219.08
71,550.12213,289.00366,546.9156,312.01172,1016.4565,926.3517,218.57
72,556.5747,284.52875,550.3854,307.6972,1031.4478,918.17365,219.67
73,554.12,286.00055,549.17883,308.57822,1031.133,918.7728,219.25
74,550.29376,285.69977,547.2575,309.4458,1024.9855,924.6528,219.09
75,549.68854,288.95065,545.7024,312.0636,1013.9712,928.22626,219.18
76,549.9559,288.4047,547.44415,310.07523,1023.2369,923.7247,220.32
77,550.0943,287.17365,545.95703,311.31354,1018.33276,927.92017,220.3
78,552.09033,289.44907,546.4289,312.31174,1013.48724,927.8943,220.79
79,557.62244,283.62585,549.60443,308.3935,1033.2847,919.93835,221.9
80,548.51294,287.33057,545.21704,311.88766,1014.0041,929.2259,219.28
81,554.5007,285.80484,547.73096,309.50818,1029.6849,922.7687,221.11
82,555.2475,284.86124,548.6093,308.2327,1031.5159,919.8586,220.17
83,554.29565,285.81268,548.1634,309.96997,1023.9996,922.0526,220.74
84,555.4428,283.63547,548.7067,308.11768,1030.2156,920.0382,219.88
85,555.94507,283.76022,547.9051,309.00162,1028.0776,922.43506,218.72
86,557.0368,285.68744,547.5179,311.1438,1026.3392,926.77936,220.38
87,557.68274,284.90887,547.8275,310.3791,1028.2207,924.00745,218.73
88,564.61395,279.19095,551.99194,305.88934,1051.3904,913.27527,220.81
89,559.0253,280.95392,550.2569,306.9827,1041.962,915.5368,220.01
90,562.2759,278.50232,552.4652,304.98962,1049.1779,911.0739,220.32
91,566.19415,275.46878,555.08246,302.14697,1056.0521,903.4341,218.25
92,553.9629,282.546,549.409,306.98157,1031.8517,915.5909,218.3
93,556.64417,281.8786,549.90027,307.13617,1038.6813,916.4112,221.06
94,558.3496,283.12515,551.19684,307.17175,1038.0894,914.9966,220.21
95,560.41327,281.04828,551.1917,306.3901,1045.6705,913.8075,220.79
96,562.2656,279.18817,553.04266,304.05746,1050.4841,907.8325,219.07
97,565.31995,277.5402,554.5432,303.49353,1050.8138,905.6093,219.79
98,558.1502,283.2216,549.87915,308.15088,1036.198,920.61694,222.02
99,557.80396,285.04916,549.0013,309.73993,1028.1735,919.7522,220.83
100,559.9229,280.20578,552.3032,304.9293,1046.4125,910.4609,220.02
101,562.47327,279.34015,551.963,305.87878,1050.6322,913.2667,220.55
102,568.2319,275.44388,555.82416,302.66812,1056.8104,904.16144,218.15
103,567.84174,275.1449,555.1461,302.15897,1056.7767,902.8966,219.81
104,562.10455,278.35974,552.5563,304.8462,1056.3802,911.0228,219.3
105,568.64453,275.4153,555.8925,302.8656,1061.6189,903.4144,219.6
106,567.0071,275.55075,554.2316,302.95926,1056.937,905.6966,220.63
107,570.6538,274.70135,557.3401,300.9797,1061.1699,898.3899,218.32
108,570.5701,274.0381,556.97253,301.51898,1061.8055,899.2408,219.49
109,564.56525,277.42606,554.27814,303.4195,1052.6233,905.7467,219.02
110,570.9829,272.55704,557.7503,300.54593,1071.6616,898.07056,219.21
111,573.69775,272.4837,558.8048,299.02322,1081.8234,894.26324,219.14
112,576.2077,268.8534,561.0008,296.28934,1092.1705,890.0388,240.34
113,573.574,271.45746,558.5994,298.8001,1077.2684,896.09326,227.22
114,579.0297,268.54245,561.55927,296.8132,1091.042,888.017,220.61
115,575.30725,267.9977,560.68134,296.07376,1096.6691,887.2466,220.41
116,578.01624,267.35495,562.0675,296.49442,1088.2645,886.70593,220.57
117,586.1317,263.19284,565.80426,292.32962,1118.1329,877.0635,220.18
118,583.12585,262.9661,564.5819,293.23334,1111.5476,880.01526,220.93
119,576.2032,268.6667,560.1575,297.11194,1090.693,891.37555,245.35
120,584.8988,263.56677,565.12714,292.76364,1113.8689,880.47485,235.62
121,585.1279,261.88458,565.0655,291.7413,1122.591,877.36115,234.8
122,585.1369,260.13937,565.6641,291.75824,1120.3021,877.7514,236.41
123,585.7224,261.20642,566.2118,291.28146,1117.1261,874.51025,225.47
124,588.67584,259.26355,568.115,289.87933,1131.7026,871.68787,225.16
125,596.8575,254.11804,572.247,285.89453,1146.9789,860.6953,224.85
126,593.83124,254.77332,571.4153,286.4493,1146.6531,861.8147,229.94
127,587.8173,257.82098,569.0605,288.3491,1131.8181,868.73285,229.63
128,600.61365,250.56178,575.8385,282.75385,1165.3666,852.3658,226.44
129,595.8423,254.20802,570.7763,287.46503,1141.1025,866.31323,228.35
130,599.2263,250.74821,573.77,284.30975,1162.5436,857.7409,230.48
131,596.6223,252.26173,572.56116,284.99582,1175.0898,860.37775,228.79
132,599.4887,250.21837,573.6862,283.90347,1175.926,857.0688,232.82
133,600.93726,251.5305,574.3393,283.6653,1174.4778,855.5628,236.85
134,606.98706,245.82217,577.37335,280.58362,1183.0415,847.95465,233.98
135,605.5048,246.81517,576.0779,282.25336,1174.4518,852.5175,230.29
136,608.2885,241.71553,579.1848,278.22058,1200.1025,843.4955,232.69
137,613.35815,242.22733,580.99603,277.23642,1205.4498,838.8163,225.89
138,603.3865,247.47157,575.94366,281.21005,1177.8801,851.02026,225.75
139,612.6658,242.36267,580.7715,277.87122,1206.652,841.29047,231.62
140,607.6486,244.11183,578.6199,279.12375,1191.6792,846.05896,248.38
141,616.51117,237.35088,584.67426,273.40808,1233.1053,830.00995,230.66
142,615.4124,240.90317,582.12115,275.76654,1223.624,836.2481,231.41
143,617.28015,238.24315,584.18054,274.24817,1229.6304,831.7365,232.69
144,617.6758,237.40126,583.82697,273.26227,1224.996,830.6154,232.32
145,622.5795,234.81525,586.26843,272.63242,1238.4812,828.7739,230.78
146,622.19073,232.44574,586.40015,271.2103,1241.3497,824.1567,230.88
147,619.71735,233.4859,586.2876,271.7737,1241.7106,826.46204,230.52
148,620.04614,233.86005,585.7561,271.2502,1243.7931,824.7659,230.15
149,624.027,230.2665,588.71075,269.34592,1265.0681,820.775,240.63
150,622.75256,232.42647,588.414,270.1932,1267.8358,820.4488,229.38
151,624.60614,229.91006,588.5389,269.10007,1271.9427,820.21716,224.29
152,623.8399,231.14897,587.9069,270.08002,1256.4663,822.0667,226.33
153,627.4387,229.8986,589.9578,268.66177,1262.7794,817.43506,229.42
154,627.62085,226.82524,590.3808,267.38873,1271.045,815.54816,231.15
155,629.6496,223.5078,591.5782,265.65643,1285.3363,812.56726,237.4
156,634.0098,224.00514,592.1907,266.84418,1289.4376,811.8003,231.67
157,635.81915,222.21646,594.1096,263.64838,1304.0359,806.2575,234.39
158,637.0951,222.8333,595.2803,263.7774,1298.1633,805.1127,232.22
159,642.8092,216.48079,598.5985,259.78668,1327.2092,795.7243,229.74
160,643.09735,216.54626,598.59534,260.0715,1325.8741,796.0307,235.7
161,638.4012,217.9816,595.33765,262.37082,1307.2324,803.21936,236.53
162,644.6377,214.15163,600.2015,259.03186,1338.4176,792.3804,238.83
163,634.6683,219.93849,595.19696,262.62753,1311.9026,803.45404,234.12
164,632.81366,223.72966,593.4233,264.43088,1309.7844,807.07117,237.64
165,644.32904,214.96924,599.03,259.01385,1328.1267,793.6341,237.73
166,641.67456,217.08649,597.6505,260.7127,1317.6067,798.05664,234.35
167,644.45013,215.23914,598.7856,258.92386,1336.2808,795.04694,232.75
168,651.33527,209.46587,603.9252,254.61069,1370.4135,783.86523,230.04
169,655.7363,204.97485,606.6665,251.47916,1386.8792,774.3315,236.3
170,649.45526,207.57292,603.5367,253.96736,1385.1031,782.2514,234.51
171,653.6855,205.35129,605.1756,252.8845,1394.1306,779.78253,234.39
172,654.43555,207.96722,604.9718,254.74277,1379.7993,781.2606,235.67
173,654.92975,205.1776,605.19653,251.56187,1387.3322,777.6831,240.01
174,667.51605,196.26636,612.6101,245.5252,1431.2346,759.5773,239.48
175,659.57574,200.63878,608.23175,249.63184,1407.715,770.23224,241.48
176,657.82825,202.01393,607.895,250.32196,1408.047,771.28546,242.45
177,663.74493,198.31375,611.4792,247.34917,1426.0715,762.73096,240.47
178,657.92706,200.83475,608.86615,249.69392,1416.2474,769.2442,234.04
179,662.4779,195.38501,611.27704,246.7066,1443.8969,763.22705,222.94
180,664.7959,197.31996,612.48456,247.09421,1425.535,761.5928,223.05
181,662.8603,195.66588,610.8159,246.49654,1431.2523,763.0412,224.86
182,665.75385,193.4804,612.38306,244.678,1445.2561,759.1847,230.28
183,670.6959,190.74149,615.5302,243.43839,1475.3457,752.9455,230.84
184,674.61646,186.26218,618.059,240.55672,1478.1929,745.31964,226.99
185,669.0178,188.66528,615.31335,242.51149,1472.2039,751.9152,230.06
186,670.5771,192.031,614.4698,243.52463,1449.5715,754.5725,233.01
187,674.1913,184.84256,619.1639,239.49258,1497.7886,742.62976,228.45
188,672.7205,187.15451,617.7938,240.66391,1485.5702,747.57306,236.47
189,674.07404,188.31326,617.04767,242.03456,1471.9585,748.9716,239.48
190,679.3462,186.26775,619.9383,239.54709,1482.5226,742.37524,235.08
191,674.9921,188.05443,618.0348,240.4118,1486.3666,744.26605,231.55
192,675.02155,185.2662,619.72626,238.56049,1497.832,740.2075,225.54
193,681.67944,178.577,623.4948,235.10257,1531.0931,731.6587,223.16
194,678.89886,183.04092,621.05695,237.05966,1505.2947,737.7941,222.83
195,680.36127,180.5151,622.0367,236.40765,1527.9198,736.02423,223.12
196,677.315,181.6197,620.1247,238.49039,1501.2512,740.40027,222.75
197,680.524,182.22664,622.0433,236.98602,1513.4712,736.4551,222.64
198,680.99506,181.96774,622.2564,236.88737,1518.8727,734.5395,222.8
199,678.9817,178.25903,622.7502,234.7205,1544.4576,730.35394,223.03
200,688.7968,173.3127,627.4327,231.35118,1562.201,720.647,222.98
201,683.2804,179.97173,623.1954,234.70387,1530.8154,732.03204,223.82
202,683.8913,174.98988,624.6681,232.53085,1552.4814,726.0627,223.55
203,683.3285,174.89482,624.58154,233.19719,1558.569,730.4959,223.27
204,681.94037,176.15366,623.3202,233.93387,1534.9513,731.2138,223.73
205,687.4409,172.4089,626.5178,231.7271,1565.1954,722.8444,223.77
206,685.5249,172.1014,625.7834,231.89551,1577.2323,725.124,223.3
207,691.77075,170.94562,629.74493,228.6822,1579.2524,715.7925,223.78
208,689.9052,165.98825,630.1857,228.55215,1606.7756,714.35333,223.4
209,690.50916,171.45343,628.89545,229.80257,1568.788,717.592,223.75
210,695.9718,166.18237,631.5972,226.78139,1606.351,711.0604,223.49
211,698.3293,166.68365,632.48865,226.91653,1598.458,710.1793,223.97
212,691.03424,165.48383,630.5369,226.85606,1614.0659,713.31445,223.84
213,692.94214,166.93562,631.2023,227.94547,1598.9298,713.16785,223.83
214,701.8931,158.27095,635.7763,222.45236,1650.81,700.0896,223.78
215,701.9018,158.74643,635.96985,223.16397,1638.1993,700.1623,223.6
216,694.4881,161.1093,632.3977,225.27545,1630.4454,707.06055,223.62
217,700.3408,159.8589,635.4424,223.13907,1638.0133,700.4069,223.67
218,704.28723,158.441,636.47156,221.26028,1647.5817,696.6642,223.54
219,705.29333,157.33546,637.9615,221.14006,1666.7732,694.20844,223.49
220,697.72943,160.28265,634.95245,223.422,1650.8911,700.0533,223.83
221,698.9494,157.78662,635.46344,222.92743,1666.1552,698.72125,223.53
222,702.6575,156.83447,637.39496,220.49062,1672.0746,693.8989,225.35
223,699.6524,155.6267,636.77515,221.83522,1683.647,697.0098,220.71
224,701.09686,157.66658,636.578,222.378,1661.1241,697.9539,221.32
225,703.8418,155.91095,637.8485,221.0017,1676.4308,694.08215,221.25
226,703.23175,149.94472,639.0126,218.61693,1707.9973,691.1113,220.7
227,710.5694,150.85808,641.56775,217.17545,1715.7802,684.1046,221.22
228,706.7563,155.01884,639.28204,219.5135,1676.1047,691.82666,220.92
229,712.20966,147.37624,643.3379,215.54927,1707.5149,680.20557,221.24
230,704.31604,154.36319,639.6308,219.08144,1697.5726,689.73505,220.82
231,706.19446,149.74016,640.85144,217.43867,1712.9839,684.0575,221.19
232,714.57404,146.35837,644.41345,214.36664,1725.0764,676.6455,220.42
233,709.243,146.8856,642.7284,215.27484,1729.0776,680.5918,220.87
234,705.4926,150.98976,640.0429,217.35118,1705.6879,686.9954,220.4
235,713.89453,144.59975,644.5039,213.34497,1737.9039,676.5055,220.27
236,707.63477,146.84688,641.1284,217.01709,1714.6182,686.74316,220.65
237,713.1661,147.41258,643.7006,215.34703,1713.0197,680.51385,220.14
238,716.84045,140.75784,647.27466,212.39151,1758.8562,669.4885,220.6
239,720.0709,143.91473,647.92706,211.07457,1758.7361,667.63684,220.48
240,719.51276,142.04875,648.7175,210.59404,1767.7516,666.7782,220.41
241,716.4261,142.46448,646.51953,212.36926,1740.6698,672.53534,220.35
242,715.7835,143.22733,646.07874,212.06256,1732.8899,672.524,220.23
243,717.36554,139.77269,647.3547,210.5743,1773.3679,667.2316,220.55
244,720.7294,136.5058,650.2142,208.51044,1799.3986,661.87396,220.23
245,718.08716,137.0088,647.6179,210.5165,1778.676,668.2774,220.57
246,720.6767,135.80954,650.2624,207.81787,1790.6316,662.2141,220.44
247,719.2897,135.4683,649.29346,209.6518,1806.5784,664.11304,220.5
248,719.87756,134.42473,650.64435,208.72562,1814.739,661.53577,220.7
249,717.93243,137.4759,648.0384,209.89113,1785.4135,666.2113,220.91
250,721.9559,136.99043,650.32733,209.34683,1766.6737,663.15814,221.0
251,723.2043,132.86801,651.1179,207.17783,1799.0098,657.16394,220.64
252,722.52155,134.9487,651.2154,207.48817,1806.6212,658.34595,220.03
253,727.0515,132.47495,654.0213,205.09122,1808.4088,651.923,220.71
254,730.02014,126.89778,656.8534,202.12273,1868.6233,641.88104,220.33
255,727.04724,129.8134,653.69226,204.2959,1842.0673,651.2309,220.93
256,728.08215,126.73689,655.1041,203.41904,1843.2526,647.64966,220.14
257,727.0486,130.14609,655.4797,203.77867,1839.9736,647.39496,220.34
258,729.2501,129.50818,655.448,203.58624,1843.806,647.1364,220.03
259,731.2889,126.46481,657.2751,201.78613,1870.2584,641.7812,220.26
260,730.8926,127.84921,657.9748,202.12245,1859.4801,642.2535,220.06
261,726.7598,130.97798,654.61926,205.0027,1845.4028,650.1798,220.89
262,732.36884,123.608086,658.28937,199.22134,1882.2137,637.7139,220.29
263,732.84033,123.34901,658.38934,200.05185,1879.689,637.789,220.11
264,731.37213,124.90562,657.398,200.81572,1871.1658,641.6601,220.16
265,728.78546,123.95071,657.63416,201.15027,1870.4261,641.86707,220.23
266,736.54663,120.18315,660.94055,197.76472,1891.253,633.1193,220.37
267,736.27344,119.2562,661.3532,197.8694,1903.1157,632.176,220.24
268,734.7296,121.06709,659.9644,198.04758,1903.8157,632.585,219.93
269,735.09766,121.547585,660.9177,197.93051,1893.4961,632.723,220.08
270,734.21484,122.257744,659.5411,199.44266,1886.8031,635.96906,220.05
271,741.16815,115.044846,664.66925,194.37901,1930.0536,622.35345,220.57
272,738.8984,116.51101,663.59735,195.31598,1945.5712,626.267,220.34
273,738.3641,117.12038,663.1633,195.8814,1924.072,626.42755,220.01
274,736.7775,116.87102,661.9408,196.30588,1929.8431,628.9014,220.34
275,737.7307,115.47124,663.2029,194.07849,1941.6027,625.313,220.42
276,740.8492,115.20815,664.1641,194.98164,1939.116,624.22974,220.39
277,741.6384,115.974556,665.11975,195.45348,1930.3466,622.35266,219.88
278,740.509,114.68295,664.92267,194.12091,1961.1044,620.4838,220.35
279,738.3618,117.48684,662.3989,197.20538,1924.8771,627.8938,220.76
280,740.1446,113.367195,665.2767,193.09383,1975.8561,618.5219,220.16
281,742.506,114.02435,665.2473,193.35938,1958.4615,620.56805,220.33
282,741.5641,114.25134,665.97406,193.04196,1970.6094,619.63153,220.07
283,745.8355,109.49415,667.7665,190.37448,1992.4507,614.0184,220.49
284,736.813,115.25018,663.06854,195.19084,1944.703,625.50525,220.32
285,740.10443,113.998085,664.1374,194.86082,1948.2269,624.37787,220.4
286,743.12067,110.47343,666.89087,192.75938,1963.5552,619.3882,220.44
287,741.5729,110.62145,666.5226,191.58005,1982.8042,616.5999,220.93
288,742.42035,108.145035,666.91956,191.22766,1998.2664,615.6937,220.51
289,749.6334,106.676834,670.6707,188.96173,1998.9136,606.14386,220.74
290,750.637,104.63672,670.9356,187.28897,1995.7902,602.5163,220.72
291,751.29987,108.55591,670.4593,188.47702,1991.1986,606.7878,221.01
292,743.9412,109.76471,667.7153,191.05028,1982.0768,614.0624,220.61
293,747.7353,107.5658,669.1183,188.80917,2000.6282,609.52496,220.69
294,750.65985,105.67566,671.24384,187.21385,2004.8452,602.6025,220.63
295,748.01263,106.43783,669.4539,188.64653,1996.8251,609.67883,220.75
296,754.1612,105.365204,672.80054,187.10109,1986.1816,601.76483,220.44
297,752.25824,104.53716,672.46375,186.39165,2020.1127,601.30597,220.34
298,750.0075,106.28861,671.24225,187.65358,2005.9877,602.2274,220.59
