epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
84,991.97406,591.40894,998.0646,626.16406,1776.2543,1842.3113,330.85
85,994.54236,590.98645,997.93964,626.10406,1781.6682,1841.9178,331.65
86,1004.3633,587.5262,1002.14307,622.38745,1798.2966,1835.1855,326.61
87,994.45215,590.5854,997.2602,626.37463,1782.2365,1844.3013,318.68
88,1001.4085,587.48254,1001.76697,622.08746,1799.2405,1832.6543,313.42
89,999.77997,584.56287,1001.1867,622.1005,1796.5422,1833.8738,313.39
90,1002.67224,584.69666,1002.0137,622.668,1795.4114,1833.5032,313.37
91,1000.5318,586.05914,1001.2072,621.66394,1803.8014,1833.1168,327.05
92,1006.4725,581.8766,1004.8819,620.6298,1807.054,1828.2496,314.54
93,1004.52435,586.2894,1001.23645,621.534,1807.953,1834.2982,313.53
94,1000.54443,588.3759,1001.2253,623.8543,1786.0466,1835.0962,312.74
95,1002.1205,584.3581,1002.679,620.78314,1804.0792,1829.5101,312.89
96,1009.9602,580.28485,1004.957,618.3753,1815.2372,1825.4824,313.27
97,1005.58936,582.623,1003.7811,620.1238,1806.9924,1829.1476,312.8
98,1014.9384,579.3352,1007.86536,617.13654,1826.2206,1819.5074,312.65
99,1009.5746,580.4606,1006.0292,617.84564,1822.3865,1825.0599,312.98
100,1008.2598,580.9302,1005.0944,618.1068,1821.9774,1824.1996,313.18
101,1003.9634,585.66376,1002.3258,623.20654,1796.0743,1834.0311,324.07
102,1009.2289,579.448,1005.48834,617.1596,1820.1633,1821.1305,323.43
103,1009.12964,581.604,1003.98175,620.01056,1808.0686,1828.5769,321.46
104,1013.40375,576.23285,1008.8272,614.72986,1831.0806,1815.4746,320.82
105,1008.1788,581.2883,1004.99304,619.1754,1814.0555,1824.8644,322.74
106,1013.62933,581.5629,1006.87317,618.7613,1824.5891,1824.3126,321.72
107,1015.4358,580.20935,1006.87885,617.35175,1832.4888,1822.1427,326.51
108,1014.18024,577.1684,1007.8566,616.2128,1830.2566,1818.9991,330.84
109,1009.9278,578.7195,1005.21936,617.5903,1819.2089,1823.9067,317.86
110,1015.15894,574.3721,1009.4561,614.8726,1837.3838,1816.5171,324.69
111,1011.9654,574.2157,1008.46454,614.2443,1836.6465,1815.2079,325.38
112,1016.72687,574.99457,1011.1957,612.88904,1842.8953,1809.9697,327.34
113,1015.79474,576.08026,1008.7541,615.7673,1828.8107,1817.8773,329.14
114,1013.072,578.499,1007.4498,616.8154,1828.9009,1819.3143,326.85
115,1018.3162,574.2226,1011.23456,613.7076,1838.4021,1810.8795,327.62
116,1021.71124,570.59955,1013.93585,611.5026,1850.4146,1807.9794,336.07
117,1022.78516,570.78455,1013.64984,611.2275,1854.1078,1804.4202,337.0
118,1020.00775,570.24994,1013.9157,610.0723,1850.8385,1803.7904,334.92
119,1021.97705,570.4244,1013.5447,611.7811,1847.0503,1807.033,341.74
120,1022.88635,569.6546,1012.2274,612.1931,1847.0833,1809.5262,339.32
121,1024.5017,569.5472,1014.6355,609.4055,1863.511,1802.7826,336.71
122,1028.4619,565.7541,1015.6946,608.7074,1863.5176,1801.4661,335.0
